id,employee_id,teachos_user_id,full_name,org_email,mobile,date_of_joining,department,sub_department,designation,direct_manager,work_location,workspace,gender,current_state,current_city,darwin_employee_status,in_darwin,in_teachos,teachos_role,teachos_category,teachos_manager,institutes,computed_status,manual_status,exit_date,converted_university_name,notes,classification,classification_reason,exit_flag,exit_flag_status,exit_flag_date,in_darwin_full_roster,dept_bucket,dept_area,deployment_status,payroll_candidate_matched,payroll_candidate_note
493,,d3a512e4730547b894c3226a0bd2676f,HEMAVAISHNAVI R,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
489,,2e1102c157ee425c86574a7c985232ea,Potnuru Mahesh,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
478,,3fa8d728baab4b688625b1d2ea7de3b0,Pujit A C,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
473,,1907fa213ad34b839fff7302248a3b26,E Sindhu,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Chaitanya Deemed-to-be University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
432,,fda5331a720241a38685507026c94455,Annan sadr,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Sushant University""}",payroll_converted,,,,,payroll_converted,Confirmed against uploaded payroll reference file,f,,,f,tech,,deployed,t,
531,,e4d7b9ddb53d4d2dbe4a6d5a9786a4d4,Venkatesh Pitchumani,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
520,,e61eed145f8a467aaddc551171de4af0,Naveen Panaganti,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
513,,4a46e486d0ca4fc980d35acae2b89b2f,Arpita,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
543,,27f8ae7eb3a54bb9b29d09c6409b2f55,Mihir Vinod Bramhane,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Alard University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
519,,828a551d1f4d4d9284b60f1ac831a3b3,Madas Shravya,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Chaitanya Deemed-to-be University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
525,,9ee66aa5a3954915ab7ba66979616a37,Irlapati Avinash,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Chaitanya Deemed-to-be University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
528,,2154c14e09ea497697f76f01f2769644,Rahul Prasad,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
546,,ce734a83ef994755ae71715e5746ab59,V Swetha,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
55,,0f8aedb9a96f420ba69df2a350854f76,Akriti Gobhil,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Alard University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
550,,aaf518c6144342a2b9d82c4c25ece4d6,CH.SAI VAMSI,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Chaitanya Deemed-to-be University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
568,,a1970e18dc8648e09135c67adc3d4c9f,P Vijay,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,{GMRIT},needs_review,,,,Possible match: M Vijay (86% confidence). Review before merging.,,,f,,,f,tech,,deployed,f,
576,,0fcea827d80540da8fee5cffa4a81dad,Shikha Pandey,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Nxtwave Institute of Advanced Technologies""}",needs_review,,,,Possible match: Nihal pandey (69% confidence). Review before merging.,,,f,,,f,tech,,deployed,f,
582,,db549563a761420c81bb6bdbdbc64d2f,Mohammed Idris,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Joy University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
578,,52c340ceee7545d58060ad55ac2ed5b4,Varsha,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Joy University""}",needs_review,,,,Possible match: varshini (63% confidence). Review before merging.,,,f,,,f,tech,,deployed,f,
565,,e194e1d8f1cd42068eb3a845cf27dc8c,PARISHAPOGU KARTHIK,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
554,,ba5f2f703f6845b9b4b6b9d9a11b6064,Maddukuri Sai Sri Rama Sanjeev Kumar,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Intensive Offline DC""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
40,,69ace2cd1b71486db10b1b2f23f90dfb,Hari Krishna Puripanda,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,{GMRIT},needs_review,,,,,,,f,,,f,tech,,deployed,f,
569,,be99c41b1433411b885ae04bfc81fab1,N D Hemant,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,{AMET},needs_review,,,,,,,f,,,f,tech,,deployed,f,
567,,61355eb569b74749ab456e6ae1eea630,Prabhath H,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Takshasila University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
552,,a8dae43039da445284b58fa6adcfbeca,Pedaballi Om Prakash Reddy,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
561,,d3acaa3115c64c0ca377d64d6c675e94,Pallavi B,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Alard University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
573,,bc407fef68504911baa23582981eb000,Govardhan Reddy H,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
532,,7157065f885e4abd8aaaa68aa7597fa6,Doddigarla Joel Prashanth,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Aurora University""}",payroll_converted,,,,,payroll_converted,Confirmed against uploaded payroll reference file,f,,,f,tech,,deployed,t,
559,,10d5d4c127c2460bb9112114294f9b59,Riddhim,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Sushant University""}",payroll_converted,,,,,payroll_converted,Confirmed against uploaded payroll reference file,f,,,f,tech,,deployed,t,
353,,f5d05a45521b4f1c92a38776c4d6479d,Naini Sravani,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Malla Reddy Vishwavidyapeeth""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
455,,667e2451df834a0bb7fe66f62706f687,Siddardha Pedada,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
604,,48204f68680a4b3ca282cda5b5b43166,Srishti Suhas Shetty,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
529,,3553f9a1cd244f459480c3ee2113a2cc,PIRADI BHASKAR SATYA DURGA GANESH,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
596,,9eeb87dcc3b040efacd813712e39a6fd,Pamarthi Urmila,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
96,,df1de62e1b0843fb920a1bba7d74f441,Siddharth Basavaraju,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Chaitanya Deemed-to-be University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
601,,0275e008486244b1bafa78e80904050d,Poreddy Tharuni,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Intensive Offline DC""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
616,,c5bf1f1d6ff242a9bb48ee095fb358ef,Voppangi Sai Prasanna,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
613,,f55a940e276d424aa024ec25d879e6f2,Naga Venkata Dasaradhi Nunna,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
401,,ed1529bc580344ddb1c2d6ea60fe1a5f,Bontha Naveen,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Training Institute""}",needs_review,,,,Possible match: BANAVATH NAVEENA (63% confidence). Review before merging.,,,f,,,f,tech,,in_training,f,
219,,d8d4d4cfb1d044a2ab9dec352cda97a2,Rakesh Kumar,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Yenapoya University Banglore""}",needs_review,,,,Possible match: Praveen Kumar (69% confidence). Review before merging.,,,f,,,f,tech,,deployed,f,
615,,33c10fdb72bc4f6e913fbf3ccd8349b9,Velaga Syam,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
625,,0a2d27c81c814827bfd02d7ddaaa312c,Garlapati Prudhvi Raj,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
623,,b272d701ad7148d788a17e6b940c2801,Kritee Talukdar,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
16,NW0007275,,Tanvi Desai,tanvidesai@edtech.example,,2026-07-24,Instructors,Academic Delivery,Instructor,,,,,,,Active,t,f,,,,{},active,,2026-08-08,,,,,f,,,f,,,,f,
15,NW0007274,,Harish Patel,harishpatel@edtech.example,,2026-08-20,Instructors,Career Services,Career Coach,,,,,,,Active,t,f,,,,{},active,,2026-08-08,,,,,f,,,f,,,,f,
612,,a382f6a0abb74d74b728029e09667194,Harshitha,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Sireesha,"{""Intensive Offline DC""}",needs_review,,,,Possible match: Haritha (78% confidence). Review before merging.,,,f,,,f,tech,,deployed,f,
5,NW0007264,t-05,Neha Verma,nehaverma@edtech.example,,2026-06-18,Instructors,University Programs,Senior Instructor,,,,,,,Active,t,f,,,,{},active,,2026-08-08,,,,,f,,,f,,,,f,
12,NW0007271,t-12,Ananya Kulkarni,ananyakulkarni@edtech.example,,2025-10-01,Instructors,University Programs,Instructor,,,,,,,Active,t,f,,,,{},active,,2026-08-08,,,,,f,,,f,,,,f,
4,NW0007263,t-04,Kunal Sethi,kunalsethi@edtech.example,,2026-07-11,Instructors,Academic Delivery,Instructor,,,,,,,Active,t,f,,,,{},active,,2026-08-08,,,,,f,,,f,,,,f,
583,,1ae3e0b8ca2d4f71adf3bcddb9e05bd4,Yash Kumar,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Geeta University""}",needs_review,,,,Possible match: Rakesh Kumar (75% confidence). Review before merging.,,,f,,,f,tech,,deployed,f,
624,,0a86cd57aa6d472ab743addf17105dd3,Ameena,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Sireesha,"{""Intensive Offline DC""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
611,,5666ab2182024b04b2f017a4571671da,Meka Sri Satya Prudhvi Charan,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
610,,edc6ec5d261c4a869cd3d3a6c07dc1e8,Harika Kurpathi,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Sireesha,"{""Intensive Offline DC""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
609,,18bfdd23f3d54a999b4432d4d865e386,Lakshmidevi thirupati,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
587,,759243ce741e46219147203f86a77251,Ajay Kumar Maharana,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""A Dy Patil University""}",payroll_converted,,,,,payroll_converted,Confirmed against uploaded payroll reference file,f,,,f,tech,,deployed,t,
298,,af6c8f99537f4fbc9bffd14caf0ee85c,Muskan,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Aurora University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
363,,e0d45549b9454db5ba7e21477fcf0ed4,Pinniboina Sriram Yadav,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
332,,1bc4edc145374c1abcca7b835e2da306,Uday,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Chalapathy (CITY)""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
443,,712382192df34ac0b3ba8a22f87713e5,Riya Rai,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
406,,70f8fcc2e21641f79e55ceb31e3fb5f1,Pratik Oza,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
592,,ba80ff189f19448d92cd7f6ee5891c04,R M HARIKA ROYAL,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,{S-VYASA},needs_review,,,,,,,f,,,f,tech,,deployed,f,
487,,4c5e1530adde404492ddde672fa558c9,Lekhya Kondaveeti,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Nxtwave Institute of Advanced Technologies""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
535,,c62ea62b20804609948ab5a27ab95b34,Buvaneswaran Amaresan,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
265,,c3dfdadc3f8a4216bc9ea4632246ac83,Prashant Sahu,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
262,,d13f249c5dde4dd2a0b2eeeb7dc67820,Soumya Darua,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""NSRIT University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
315,,dd196a3d4e284e818e1b01acf9d48736,Zehra Rizvi,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Intensive Offline DC""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
296,,4fc1a7e5ce3241aba28dd5e9cf6f6e1d,Amjuri Manikanta Swamy,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""NSRIT University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
324,,b067732a6924401797654771dcaa156a,Sai Supriya Bodla,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Malla Reddy University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
608,,7baa38f8b92e4666a22ac4e83054eead,Saiteja Jilloju,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
392,,df0a4009b3284abe91eb723541d6b712,HARISH KHAN,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,Possible match: Farhan Khan (64% confidence). Review before merging.,,,f,,,f,tech,,in_training,f,
399,,2d6e413db4854d6986e30e79d884b9c4,Haritha,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,Possible match: Saritha B (67% confidence). Review before merging.,,,f,,,f,tech,,in_training,f,
482,,d9af5c81bf314446a47f962ed192f78f,Sankineni Ganesh,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
524,,56efdebe2faa4de79455e07101f976b7,Vibisha,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,{AMET},needs_review,,,,,,,f,,,f,tech,,deployed,f,
491,,9cab62f7d20d4cb3a7d613f76be3f363,Banavathu Prasanth Kumar,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
570,,c83262615a3a45d8a0f8807a4ec4d890,Kavya Rajiv Kurup,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Nxtwave Institute of Advanced Technologies""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
586,,6846bfd260bc496f90314b51394053fe,Vuyyuri Shanmukh Sri Sai,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Aurora University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
544,,e353dfab1e3b40beb9e8d26c01c0b41c,Sneha Barmaiya,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,{AMET},needs_review,,,,,,,f,,,f,tech,,deployed,f,
589,,a4d9d3ebad804a76b729e142982a4dbd,Sourav Chatterjee,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""A Dy Patil University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
618,,3c9ee9bfef924131932f0d8a2eba4d09,Afsha,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Sireesha,"{""Intensive Offline DC""}",needs_review,,,,Possible match: Anisha (67% confidence). Review before merging.,,,f,,,f,tech,,deployed,f,
560,,94adcfe40019453dae3352eef92f2c47,Nitin Singh,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,Possible match: Kabir Singh (64% confidence). Review before merging.,,,f,,,f,tech,,in_training,f,
617,,938aa84f051648b8b759b7ab4e4bcaf0,Dr Dr Gopinath,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Aurora University""}",payroll_converted,,,,,payroll_converted,"User override — not matched in payroll reference file either; placeholder-style employee id, will likely never resolve against Darwin data",f,,,f,tech,,deployed,f,
278,,5d8cacdce46748b58128f77577805941,Mohan Sai Daggumati,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
397,,8f16411bc94748fdb6853233bc45e0cb,Gautam Rathore,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""A Dy Patil University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
310,,24cacca57bc74bcd8871dbe28922bfe6,Dinesh Gupta,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""A Dy Patil University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
456,,30fa47820f4b4dccb9e974cd8fbb3965,Neralwar Alekhya,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
251,,0ac1572b152f4c2c9f4996994e4e5174,Vikas Akula,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
252,,05f6f509aa1149c09fa0c1a7e6159f48,Gollapalli Venkata Ramu,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,{NRI},needs_review,,,,,,,f,,,f,tech,,deployed,f,
285,,50b84e5b3c6e4307b4598d98d6599100,Siddharth Avusula,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
319,,40f3a8be2e4647c9970174348035262f,Ruchitha Ensaram,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
293,,f292e62d65604be1b5ffa4d2c899783a,Ansik Aryan Samal,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
337,,72005e8c777c472d8db400eda8d5d9b0,Kusuma M N,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,{S-VYASA},needs_review,,,,,,,f,,,f,tech,,deployed,f,
336,,43a85d040af94b16b45ea3ccf49c2975,Faris Muhammed,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Takshasila University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
348,,7f8d1d207d3743ab8006ef96f2f69ff8,Ayushi Pandey,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
387,,3205762a78a0478ca9fdcdc54f202a77,Shiuli Adhikari,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Noida International University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
365,,d7e8251644b5408697961884e5499d61,Shweta Sanjay Shinde,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""A Dy Patil University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
379,,c65b0156eaf746e38c56e207f4311bbb,G Preethi Karunya,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Chaitanya Deemed-to-be University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
405,,0915ac2f76234c7b9420538e7507e233,Amit Kumar,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
372,,be7b291ad716409092ae39c4fd3cfdfd,SurajNeerati,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Chaitanya Deemed-to-be University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
413,,8bcb6c2db8ad476a8c5a98980c222fe9,Modugumudi Jai Indra Teja,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
447,,344ec44841934165b71608ecf5c460ea,Shashwat Kaushik,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
457,,93876f1af14e4f3ba5800ba7b2248474,Ayyappa,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
468,,b6b8ec15b945456992bc5d5d6a75e9fa,Ramisetty Sravani,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Intensive Offline DC""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
479,,bd50753703fb445990b8984a91912bf7,Yadala Pavan Kumar,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Alard University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
505,,48a79e9752e2494d82fb075452d80973,Anuron banik chowdhury,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Vivekananda global University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
209,,09ee59ebb20743a0b818e8c4f2a1c8b6,Vanam Saicharan,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Naga Venkata Dasaradhi Nunna,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
152,,08862426ec274fe1815b06833f4bc832,Samrat,,,,,,,,,,,,,,f,t,CENTRAL_INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Sushant University""}",needs_review,,,,,,,f,,,f,tech,,deployed,f,
130,,9c8d5d0f7b47401d88b0825c64d8d5a8,V. Sai Aditya Vangala,,,,,,,,,,,,,,f,t,INSTRUCTOR,TECH,Venkatesh Pitchumani,"{""Training Institute""}",needs_review,,,,,,,f,,,f,tech,,in_training,f,
